"id","name","parent_id","date"
"63871","Staffel 4","30733","2013-04-22"
"63872","Season 1","33656","2009-05-21"
"63873","Season 2","33656","2010-04-06"
"63874","Season 3","33656","2011-03-08"
"63875","Season 4","33656","2012-03-20"
"63876","Season 5","33656","2013-04-17"
"63877","Season 4","33545","2012-05-15"
"63878","Season 5","33545","2013-05-13"
"63879","Season 4","21587","2013-05-16"
"63880","Season 2","28423","2012-03-30"
"63882","Season 3","28423","2013-04-12"
"63883","Season 2","35493","2011-09-05"
"63884","Season 3","35493","2012-08-12"
"63885","Season 8","20299","2011-09-11"
"63895","Season 5","31611","2012-12-24"
"63967","Season 2","47358","2013-05-10"
"63984","Season 7","23159","2011-09-26"
"63985","Season 8","23159","2012-09-16"
"63987","Season 2","35519","2011-12-26"
"64008","Sæson 1","64007","2010-11-28"
"64034","Season 1","64033","2013-05-10"
"64066","Season 2","35321","2010-01-15"
"64067","Season 3","35321","2011-06-20"
"64076","Staffel 1","57455","2006-09-27"
"64094","Season 3","1276","2004-05-26"
"64095","Season 4","1276","2005-05-13"
"64097","Season 1","2558","2000-01-28"
"64098","Season 2","2558","2000-12-19"
"64099","Season 4","2558","2003-03-10"
"64100","Season 2","25437","2010-12-19"
"64101","Season 3","25437","2011-12-18"
"64102","Season 6","33486","2012-03-26"
"64103","Season 7","31646","2011-12-15"
"64104","Season 6","15597","2012-05-17"
"64106","Season 7","15597","2013-01-31"
"64107","Season 4","33650","2011-12-06"
"64108","Season 5","33650","2012-12-04"
"64133","Season 3","52889","2013-03-19"
"64146","Season 1","64145","2012-06-17"
"64162","Season 24","36","2013-05-19"
"64194","Series 1","64193","2011-12-13"
"64310","Season 12","6082","2012-05-09"
"64311","Season 13","6082","2013-05-15"
"64315","Season 8","26524","2011-09-11"
"64335","Season 2","45392","2010-06-07"
"64336","Season 3","45392","2011-06-20"
"64337","Season 4","45392","2012-06-17"
"64350","Season 7","8098","2012-12-16"
"64400","Season 1","33112","1994-05-13"
"64401","Season 2","33112","1995-05-19"
"64402","Season 3","33112","1996-05-17"
"64403","Season 4","33112","1997-05-02"
"64407","Season 5","33112","1998-05-15"
"64408","Season 6","33112","1999-05-14"
"64409","Season 7","33112","2000-05-05"
"64410","Season 3","43352","2012-04-15"
"64413","Season 1","64412","2012-02-14"
"64414","Season 2","64412","2012-09-24"
"64479","Season 3","17209","2013-03-31"
"64648","Season 1","64646","2012-09-23"
"64772","Season 1","64771","2009-05-07"
"64861","Season 1","32039","1997-05-13"
"64888","Season 1","64887","2012-09-23"
"64915","Season 5","32039","2001-05-23"
"65048","Season 1","33458","2011-04-04"
"65061","Season 6","18018","2010-05-21"
"65154","Season 2","64810","2012-05-17"
"65175","Season 2","56732","2012-04-16"
"65337","Season 2","44308","2004-05-23"
"65471","Staffel 2","36837","2003-04-07"
"65547","Season 5","7067","2010-12-22"
"65591","Survivor: Borneo","65546",\N
"65592","Survivor: The Australian Outback","65546",\N
"65593","Survivor: Africa","65546",\N
"65594","Survivor: Marquesas","65546",\N
"65595","Survivor: Thailand","65546",\N
"65596","Survivor: The Amazon","65546",\N
"65597","Survivor: Pearl Islands","65546",\N
"65598","Survivor: All-Stars","65546",\N
"65599","Survivor: Vanuatu","65546",\N
"65600","Survivor: Palau","65546",\N
"65601","Survivor: Guatemala","65546",\N
"65602","Survivor: Panama – Exile Island","65546",\N
"65603","Survivor: Cook Islands","65546",\N
"65604","Survivor: Fiji","65546",\N
"65605","Survivor: China","65546",\N
"65606","Survivor: Micronesia – Fans vs. Favorites","65546",\N
"65607","Survivor: Gabon","65546",\N
"65608","Survivor: Tocantins","65546",\N
"65609","Survivor: Samoa","65546",\N
"65610","Survivor: Heroes vs. Villains","65546",\N
"65611","Survivor: Nicaragua","65546",\N
"65612","Survivor: Redemption Island","65546",\N
"65613","Survivor: South Pacific","65546",\N
"65614","Survivor: One World","65546",\N
"65615","Survivor: Philippines","65546",\N
"65685","Season 10","33268","2005-04-29"
"65886","Season 1","57411","2012-05-13"
"65887","Season 2","57411","2013-05-12"
"65895","Season 2","44105","2012-10-07"
"65941","Season 5","27476","2013-05-13"
"65945","Season 8","2543","2013-04-29"
"65978","Season 5","26469","2013-09-29"
"66011","Season 3","34026","2011-12-06"
"66025","Season 1","35306","1985-04-02"
"66101","Season 3","44308","2005-05-22"
"66121","Season 6","32039","2002-04-30"
"66317","Season 1","66316","2007-08-26"
"66318","Season 2","66316","2008-11-02"
"66319","Season 3","66316","2009-10-11"
"66320","Season 4","66316","2010-08-22"
"66321","Season 5","66316","2011-06-12"
"66322","Season 6","66316","2012-09-09"
"66476","Series 07 - Eleventh Doctor","1671","2013-05-18"
"66478","Series 1","66477","1980-04-07"
"66479","Series 2","66477","1981-04-06"
"66480","Series 3","66477","1982-12-23"
"66482","Season 1","66481",\N
"66483","Season 2","66481",\N
"66487","Season 2","58274","1979-03-15"
"66488","Season 3","58274","1980-03-27"
"66489","Season 4","58274","1981-04-20"
"66515","Season 3","33448","2010-02-26"
"66542","Season 2","45049","1985-12-26"
"66543","Season 3","45049","1987-01-09"
"66544","Season 4","45049","1987-12-12"
"66545","Season 5","45049","1989-02-25"
"66546","Season 6","45049","1989-10-21"
"66547","Season 7","45049","1991-03-09"
"66548","Season 8","45049","1992-03-01"
"66549","Season 9","45049","1992-12-14"
"66551","Season 1","66550","1981-12-28"
"66552","Season 2","66550","1982-12-30"
"66553","Season 3","66550","1983-12-25"
"66554","Season 4","66550","1985-12-25"
"66555","Season 5","66550","1987-12-25"
"66556","Season 6","66550","1989-12-25"
"66557","Season 7","66550","1991-12-25"
"66560","Season 1","66558","1994-12-15"
"66561","Season 2","66558",\N
"66562","Season 3","66558",\N
"66564","Series 1","66563","1968-09-11"
"66565","Season 2","66563","1969-04-05"
"66566","Season 3","66563","1969-12-11"
"66567","Season 4","66563","1970-12-18"
"66568","Season 5","66563","1972-12-29"
"66569","Season 6","66563","1973-12-12"
"66570","Season 7","66563","1974-12-23"
"66571","Season 8","66563","1975-10-10"
"66572","Season 9","66563","1977-11-13"
"66576","Season 1","66575","1976-03-26"
"66577","Season 2","66575","1981-04-19"
"66578","Season 3","66575","1982-04-25"
"66579","Season 4","66575","1985-10-06"
"66581","Season 1","66580","1975-05-16"
"66582","Season 2","66580","1976-01-23"
"66583","Season 3","66580","1976-10-22"
"66584","Season 4","66580","1977-05-22"
"66586","Season 1","66585","1990-02-08"
"66587","Season 2","66585","1990-12-27"
"66588","Season 3","66585","1992-03-08"
"66589","Season 4","66585","1993-12-26"
"66629","Season 1","33451","2011-05-13"
"66693","Season 1","33318","2011-04-05"
"66740","Season 2","15913","2001-05-16"
"66741","Season 3","15913","2002-05-22"
"66742","Season 4","15913","2003-05-14"
"66743","Season 6","15913","2005-04-06"
"66745","Season 5","15913","2004-05-19"
"66798","Season 2","51769","2013-05-09"
"66801","Season 1","66795","1993-03-31"
"66802","Season 2","66795","1994-01-27"
"66803","Season 3","66795","1995-05-05"
"66804","Season 4","66795","1996-05-17"
"66805","Season 5","66795","1997-05-16"
"66806","Season 6","66795","1998-05-08"
"66807","Season 7","66795","1999-05-21"
"66808","Season 1","66800","1981-05-26"
"66809","Season 2","66800","1982-05-13"
"66810","Season 3","66800","1983-05-12"
"66811","Season 4","66800","1984-05-17"
"66812","Season 5","66800","1985-05-16"
"66813","Season 6","66800","1986-04-03"
"66814","Season 7","66800","1987-05-12"
"66829","Season 1","66827","2008-04-04"
"66860","Season 4","27550","2013-05-09"
"66861","Season 5","27550","2014-05-13"
"66863","Season 1","42900","2009-08-11"
"66864","Season 2","42900","2010-08-24"
"66869","Season 5","66585","1997-12-25"
"66870","Season 6","66585","2000-11-20"
"66886","Season 10","6430","2012-04-08"
"66888","Season 8","2547","2012-05-11"
"66889","Season 9","2547","2013-02-22"
"66903","Season 1","18899","1995-05-17"
"66904","Season 2","18899","1996-07-12"
"66917","Season 1","66915","1988-03-21"
"66918","Season 2","66915","1988-10-11"
"66919","Season 3","66915","1989-12-19"
"66920","Season 4","66915","1991-03-21"
"66921","Season 5","66915","1992-03-26"
"66922","Season 6","66915","1993-11-11"
"66923","Season 7","66915","1997-03-07"
"66924","Season 8","66915","1999-04-08"
"66925","Season 9","66915","2009-04-12"
"66927","Season 10","66915","2012-11-08"
"66969","Season 2","35306","1986-05-13"
"67028","Season 5","8158","2012-07-16"
"67115","Season 2","32292","2011-05-04"
"67156","Staffel 1","60185","2011-12-27"
"67173","Season 1","58066","2012-05-16"
"67214","Season 7","6287","2012-05-16"
"67373","Season 1","33453","2011-05-16"
"67400","Saison 1","67399","1998-11-29"
"67407","Series 1","67406","2011-07-03"
"67408","Season 2","67406","2012-04-30"
"67409","Season 3","67406","2013-05-23"
"67446","Season 4","28801","2012-01-15"
"67545","Season 1","67544","2010-05-25"
"67562","Season 1","67561","2012-02-01"
"67602","Season 1","67601","2012-03-02"
"67646","Season 1","67645","2012-11-03"
"67647","Season 2","67645","2014-05-12"
"67939","Season 1","67938","2012-08-10"
"67976","Season 1","67975","2012-10-05"
"67980","Barrabas","67979","1920-03-13"
"68006","Season 2","33458","2012-05-27"
"68072","Season 1","68071","2000-05-02"
"68083","Season 1","68078","2003-12-08"
"68084","Season 2","68078","2005-08-01"
"68085","Season 3","68078","2006-08-28"
"68179","Season 3","33904","2012-02-22"
"68216","Season 3","44985","2012-06-30"
"68257","Season 2","32039","1998-05-20"
"68322","Season 1","64810","2011-08-24"
"68336","Season 1","58542","2012-05-08"
"68359","Season 1","51889","2012-12-20"
"68361","Season 2","28296","2011-03-08"
"68411","The Top Secret Life of Edgar Briggs","68409","1974-09-15"
"68838","Season 1","68474","2012-06-24"
"68888","The Trail Of The Octopus","68887","1919-10-19"
"68927","Season 4","23034","2010-05-24"
"68959","Season 1","68958","2006-05-19"
"68967","Season 1","68966",\N
"68968","Season 2","68966",\N
"68972","Season 1","68971",\N
"69010","Season 1","69009","2011-06-05"
"69174","Season 1","69070","2013-07-08"
"69207","Series 1","69206","2009-03-20"
"69258","Season 3","35306","1987-05-05"
"69416","Season 6","8131","2013-05-16"
"69429","Season 1","69428","2012-11-29"
"69510","Staffel 1","69509",\N
"69533","Staffel 1","65328","2011-02-25"
"69633","Season 5","23034","2011-05-19"
"69783","Season 1","69782","2010-07-03"
"69809","Staffel 1","69808","1983-01-09"
"69818","Staffel 1","69817","1986-01-12"
"69821","Season 1","69820","2007-09-10"
"69891","Season 2","69820","2008-08-07"
"69892","Season 3","69820","2009-05-26"
"69893","Season 4","69820","2010-09-12"
"69970","Season 2","67561","2012-09-05"
"70007","Season 3","36323","2012-11-10"
"70034","Season 3","32039","1999-05-25"
"70064","Season 1","70063","1985-10-19"
"70140","Staffel 1","22706","2003-10-21"
"70187","Series 1","70186","2005-08-02"
"70188","Series 2","70186","2006-08-10"
"70190","Staffel 1","70189",\N
"70196","Staffel 1","70195","1983-11-08"
"70264","Staffel 1","70263","1987-03-01"
"70267","Staffel 1","70266","1991-01-06"
"70293","Season 2","52835","2012-08-19"
"70322","Staffel 1","70321","1987-01-12"
"70371","Season 1","70370","2011-09-14"
"70403","Season 2","69009","2012-05-25"
"70458","Season 4","35306","1988-03-22"
"70486","Season 6","23034","2012-05-17"
"70512","Season 1","70511","1985-04-07"
"70535","Staffel 1","70534",\N
"70595","Season 1","70594","1989-10-11"
"70610","Staffel 1","70609","2012-03-04"
"70664","Season 8","11987","2013-05-13"
"70676","Season 2","51701","2013-05-14"
"70948","Season 9","2495","2013-05-16"
"70978","Season 10","3530","2013-05-14"
"70990","Season 5","15862","2013-05-05"
"71019","Staffel 1","71018","2012-04-13"
"71071","Season 6","16803","2013-01-22"
"71093","Season 8","6287","2013-05-22"
"71106","Season 1","71105","2013-05-16"
"71119","Season 4","32127","2004-05-07"
"71148","Season 13","16992","2012-05-23"
"71195","Season 1","71194","2005-07-18"
"71285","Season 7","2543","2012-05-14"
"71299","Season 2","8655","2009-07-23"
"71331","Season 3","35519","2012-12-25"
"71368","Season 4","32039","2000-05-24"
"71411","Season 2","35304","2011-12-06"
"71428","Series 1","71427","2008-07-04"
"71429","Series 2","71427","2009-10-09"
"71443","Season 5","35306","1989-05-14"
"71467","Staffel 1","70863",\N
"71475","Season 5","33268","2000-05-23"
"71501","Season 2","32812","1998-05-15"
"71577","Season 1","71576","2010-03-08"
"71647","Season 1","71646","2012-04-17"
"71659","Season 5","32127","2005-01-28"
"71675","Season 1","71674","2010-07-02"
"71733","Season 1","71732","2011-05-16"
"71748","Season 1","71747","2008-02-03"
"71903","Saison 2012/2013","71902","2013-02-02"
"71906","Season 5","28801","2012-12-18"
"71937","Season 6","33268","2001-05-22"
"71963","Season 1","71962","2012-02-19"
"71984","Season 3","32812","1999-05-21"
"72025","Season 2","70370","2012-08-29"
"72093","Season 4","44985","2013-02-02"
"72096","Season 1","72095","2012-05-11"
"72126","Season 3","33450","2013-05-20"
"72163","Season 5","19683","2011-12-15"
"72241","Season 1","72240","2004-05-17"
"72334","Season 7","33268","2002-05-21"
"72538","Season 2","55478","2013-05-13"
"72585","Season 1","72584","2012-05-23"
"72595","Season 6","31923","2012-11-23"
"72652","Season 8","33268","2003-05-20"
"72681","Season 1","72680","2011-07-11"
"72753","Season 1","60317","2012-03-28"
"72794","Season 1","72793","2010-04-21"
"72829","Season 1","72828","2013-02-19"
"72938","Season 4","19434","2013-05-14"
"72958","Season 2","71576","2011-05-23"
"72981","Season 1","58371","2012-05-14"
"73049","Season 1","73048","2006-08-28"
"73081","Season 1","73080","2011-12-24"
"73105","Season 2","72584","2013-05-17"
"73118","Spice and Wolf I","73117","2008-05-30"
"73119","Spice and Wolf II","73117","2009-09-24"
"73121","Hyouka - Staffel 1","73120",\N
"73131","Season 1","28917","1997-05-19"
"73156","Season 1","33268","1996-05-29"
"73260","Season 2","33268","1997-04-18"
"73281","Season 1","63903","2013-04-02"
"73308","Season 3","33268","1998-05-19"
"73335","Season 2","72240","2005-05-23"
"73382","Season 2","28917","1998-05-11"
"73409","Season 4","34026","2013-07-08"
"73423","Season 2","45353","2002-05-15"
"73450","Saalfeld und Keppler","2583","2015-04-26"
"73451","Ballauf und Schenk","2583","2023-03-26"
"73452","Lürsen und Stedefreund","2583","2019-04-22"
"73453","Schimanski","2583","1991-12-29"
"73454","Thiel und Boerne","2583","2023-03-05"
"73455","Lannert und Bootz","2583","2023-06-18"
"73456","Blum und Perlmann","2583","2016-05-13"
"73461","Odenthal","2583","2023-09-03"
"73462","Batic und Leitmayr","2583","2023-05-21"
"73511","Season 3","72240","2006-05-12"
"73535","Season 4","33268","1999-05-25"
"73602","Season 3","33319","2013-05-28"
"73618","Season 1","73617","2011-05-12"
"73733","Season 1","56763","2012-05-23"
"73737","Season 3","28917","1999-05-24"
"73760","Season 3","40018","2012-06-06"
"73787","Season 1","73786","2005-01-20"
"73838","Season 2","58066","2013-04-17"
"73906","Season 3","71576","2012-05-14"
"73926","Season 1","58065","2012-04-12"
"73968","Season 1","66494","2011-04-11"
"73983","Season 1","65147","2012-08-05"
"74076","Season 2","28253","2011-01-18"
"74092","Season 6","7067","2012-04-11"
"74114","Season 4","28917","2000-05-22"
"74162","Season 1","70515","2012-08-08"
"74163","Season 2","70515","2013-04-15"
"74165","Season 1","42786","2011-08-15"
"74179","Season 1","34030","2009-03-23"
"74180","Season 2","34030","2010-03-22"
"74224","Season 2","55228","2012-09-20"
"74261","Season 2","66494","2012-04-09"
"74288","Season 2","33453","2012-05-14"
"74339","Season 1","59361","2012-06-17"
"74350","Season 2","59361","2013-03-17"
"74362","Season 3","59361","2014-03-23"
"74375","Season 5","28917","2001-05-21"
"74412","Season 1","74411","2013-08-18"
"74443","Season 1","58374","2012-01-22"
"74457","Season 2","42786","2012-08-13"
"74491","Staffel 2","60185","2014-01-08"
"74514","Season 2","51695","2013-05-21"
"74603","Season 1","74602","2013-09-16"
"74617","Season 1","7982","2006-02-01"
"74632","Season 1","74631","2011-05-17"
"74641","Season 1","74640","2007-06-28"
"74681","Season 2","58371","2013-05-07"
"74704","Season 6","20564","2012-12-17"
"74718","Season 1","74717","2011-03-24"
"74729","Season 3","28318","2012-04-29"
"74752","Season 1","34027","2010-09-09"
"74767","Season 1","74766","2013-02-27"
"74818","Season 1","64552","2013-05-15"
"74886","Season 1","64357","2013-04-29"
"74923","Season 6","28917","2002-05-20"
"74950","Season 2","65147","2013-08-04"
"74984","Season 1","74983","2013-02-05"
"74999","Season 2","55670","2013-01-23"
"75016","Season 2","74631","2012-08-22"
"75044","Season 1","56404","2013-06-20"
"75060","Season 7","28917","2003-05-19"
"75083","Season 2","20150","2008-10-23"
"75093","Season 1","68806","2013-01-24"
"75109","Season 1","75108","2011-09-16"
"75205","Season 3","51769","2014-05-13"
"75208","Season 6","27476","2014-06-05"
"75226","Season 1","75225","2012-05-17"
"75253","Season 25","36","2014-05-18"
"75257","Season 2","74640","2008-12-12"
"75269","Season 4","28101","2013-05-13"
"75283","Dellwo und Sänger","2583","2010-09-05"
"75284","Lindholm","2583","2022-10-09"
"75285","Borowski","2583","2023-05-07"
"75286","Bienzle","2583","2007-02-25"
"75287","Casstorff","2583","2008-02-24"
"75288","Finke","2583","1978-08-13"
"75289","Stoever und Brockmöller","2583","2001-01-07"
"75290","Batu","2583","2012-05-06"
"75291","Steier und Mey","2583","2015-02-22"
"75292","Eisner","2583","2023-10-15"
"75293","Kappl und Deininger","2583","2012-01-21"
"75297","Season 7","8131","2014-05-15"
"75315","Season 3","66494","2013-04-08"
"75329","Season 2","58065","2012-12-13"
"75341","Flückiger","2583","2019-10-27"
"75342","Markowitz","2583","1995-03-12"
"75347","Season 8","28917","2004-05-17"
"75382","Season 3","33453","2013-05-30"
"75459","Season 1","75458","2006-04-24"
"75476","Season 1","62018","2012-05-17"
"75487","Season 2","75225","2013-05-16"
"75515","Season 5","12666","2012-12-13"
