"id","parent_id","root_id"
"18735","1312","8"
"18736","1550","8"
"18737","2051","8"
"18738","220","8"
"18739","1016","8"
"18740","1312","8"
"18741","3300","8"
"18742","2351","8"
"18743","4769","8"
"18744","6074","8"
"18745","961","8"
"18746","11306","8"
"18747","11181","8"
"18748","2656","8"
"18749","580","8"
"18750","580","8"
"18751","1496","8"
"18752","1312","8"
"18753","1312","8"
"18754","1312","8"
"18755","12473","8"
"18756","19328","8"
"18757","1293","8"
"18758","11181","8"
"18759","1690","8"
"18760","586","8"
"18761","7348","8"
"18762","18478","8"
"18763","5592","8"
"18764","6104","8"
"18765","6295","8"
"18766","2493","8"
"18767","5922","8"
"18768","19743","8"
"18769","1700","8"
"18770","3134","8"
"18771","4596","8"
"18772","8898","8"
"18773","586","8"
"18774","1694","8"
"18775","6165","8"
"18776","2104","8"
"18777","9605","8"
"18778","20006","8"
"18779","12550","8"
"18780","14855","8"
"18781","392","8"
"18782","5922","8"
"18783","933","8"
"18784","18638","8"
"18785","19329","8"
"18786","20022","8"
"18787","14693","8"
"18788","8898","8"
"18789","6106","8"
"18790","1357","8"
"18791","6106","8"
"18792","10298","8"
"18793","19525","8"
"18794","10298","8"
"18795","10298","8"
"18796","10298","8"
"18797","6935","8"
"18798","14855","8"
"18799","5992","8"
"18800","2228","8"
"18801","1025","8"
"18802","1312","8"
"18803","236","8"
"18804","535","8"
"18805","720","8"
"18806","10254","8"
"18807","2139","8"
"18808","2898","8"
"18809","5729","8"
"18810","535","8"
"18811","19598","8"
"18812","20004","8"
"18813","514","8"
"18814","3425","8"
"18815","10254","8"
"18816","19728","8"
"18817","14641","8"
"18818","19728","8"
"18819","19728","8"
"18820","19750","8"
"18821","19751","8"
"18822","14855","8"
"18823","8582","8"
"18824","4286","8"
"18825","4524","8"
"18826","2495","8"
"18827","583","8"
"18828","5521","8"
"18829","4769","8"
"18831","13889","8"
"18832","1653","8"
"18833","2495","8"
"18834","695","8"
"18838","15420","8"
"18842","332","8"
"18843","1867","8"
"18844","10094","8"
"18845","10843","8"
"18846","2029","8"
"18847","1","1"
"18848","2024","8"
"18849","19532","8"
"18850","3226","8"
"18851","1981","8"
"18852","1508","8"
"18853","904","8"
"18854","65","8"
"18855","1604","8"
"18856","720","8"
"18858","4188","8"
"18861","15368","8"
"18862","3684","8"
"18864","4677","8"
"18866","15368","8"
"18868","10094","8"
"18872","1520","8"
"18874","712","8"
"18875","7281","8"
"18876","254","8"
"18877","2887","8"
"18878","18879","8"
"18879","6812","8"
"18880","2024","8"
"18881","6227","8"
"18882","535","8"
"18883","7566","8"
"18884","2898","8"
"18885","8264","8"
"18886","19250","8"
"18887","18330","8"
"18888","719","8"
"18889","1000","8"
"18890","2075","8"
"18891","7658","8"
"18892","19752","8"
"18893","19751","8"
"18894","304","8"
"18895","4685","8"
"18896","4685","8"
"18897","6307","8"
"18898","5922","8"
"18899","535","8"
"18900","6256","8"
"18901","14207","8"
"18902","409","8"
"18903","3226","8"
"18904","1558","8"
"18905","6093","8"
"18906","331","8"
"18907","6106","8"
"18908","4884","8"
"18909","3799","8"
"18910","6240","8"
"18911","3134","8"
"18912","2812","8"
"18913","6093","8"
"18914","5631","8"
"18915","852","8"
"18916","8652","8"
"18917","9270","8"
"18918","9270","8"
"18919","2066","8"
"18920","409","8"
"18921","65","8"
"18922","3291","8"
"18923","15601","8"
"18924","1313","8"
"18925","19310","8"
"18926","1935","8"
"18927","18931","8"
"18928","3680","8"
"18929","19591","8"
"18930","5396","8"
"18931","6812","8"
"18932","1196","8"
"18933","3796","8"
"18934","6162","8"
"18935","387","8"
"18936","787","8"
"18937","6100","8"
"18938","14207","8"
"18939","1279","8"
"18940","5012","8"
"18941","4379","8"
"18942","17406","8"
"18943","1261","8"
"18944","3796","8"
"18945","2820","8"
"18946","18945","8"
"18947","10945","8"
"18948","6095","8"
"18949","1629","8"
"18950","6162","8"
"18951","268","8"
"18952","1507","8"
"18953","2646","8"
"18954","4884","8"
"18955","6665","8"
"18956","535","8"
"18957","6349","8"
"18958","1159","8"
"18959","1131","9"
"18960","3767","8"
"18961","741","8"
"18962","1189","8"
"18963","6092","8"
"18964","1003","8"
"18965","1728","8"
"18966","2327","8"
"18968","186","8"
"18969","3667","8"
"18970","1698","8"
"18971","1698","8"
"18972","6165","8"
"18973","741","8"
"18974","1482","8"
"18975","1605","8"
"18976","4793","8"
"18977","4101","8"
"18978","11165","8"
"18979","6145","8"
"18980","1490","8"
"18981","4977","8"
"18982","6106","8"
"18983","254","8"
"18984","6025","8"
"18985","5931","8"
"18986","2898","8"
"18987","8898","8"
"18988","19514","8"
"18989","19759","8"
"18990","19600","8"
"18991","372","8"
"18992","19531","8"
"18993","4524","8"
"18994","580","8"
"18995","20021","8"
"18996","6162","8"
"18997","18996","8"
"18998","6110","8"
"18999","5693","8"
"19000","1313","8"
"19001","17990","8"
"19002","3226","8"
"19003","1189","8"
"19004","1619","8"
"19005","13236","8"
"19006","17686","8"
"19007","693","8"
"19008","4483","8"
"19009","14013","8"
"19010","535","8"
"19011","3226","8"
"19012","4399","8"
"19013","7091","8"
"19014","3796","8"
"19015","1025","8"
"19016","3671","8"
"19017","3725","8"
"19018","15949","8"
"19019","304","8"
"19020","5441","8"
"19021","456","8"
"19022","10048","8"
"19023","6665","8"
"19024","4524","8"
"19025","9466","8"
"19026","6542","8"
"19027","10079","8"
"19028","19740","8"
"19029","2515","8"
"19030","13853","8"
"19031","8380","8"
"19032","1312","8"
"19033","8188","8"
"19034","3631","8"
"19037","18321","8"
"19038","3671","8"
"19039","5931","8"
"19040","19532","8"
"19041","19514","8"
"19042","16848","8"
"19043","6106","8"
"19044","387","8"
"19045","836","8"
"19046","1189","8"
"19047","1664","8"
"19048","1329","8"
"19049","6150","8"
"19050","1511","8"
"19051","1691","8"
"19052","6110","8"
"19053","6031","8"
"19054","830","8"
"19055","1312","8"
"19056","1313","8"
"19057","1189","8"
"19058","13043","8"
"19059","13043","8"
"19060","3674","8"
"19061","1014","8"
"19062","3673","8"
"19063","18901","8"
"19064","8680","8"
"19065","3624","8"
"19066","8386","8"
"19067","1313","8"
"19068","6001","8"
"19069","351","8"
"19070","19729","8"
"19072","6075","8"
"19073","258","8"
"19074","19729","8"
"19075","19729","8"
"19076","19729","8"
"19077","19525","8"
"19078","1384","8"
"19079","7091","8"
"19080","6149","8"
"19082","6165","8"
"19083","6088","8"
"19084","6088","8"
"19085","6088","8"
"19086","19748","8"
"19087","19600","8"
"19088","2343","8"
"19089","19088","8"
"19090","4286","8"
"19091","9870","8"
"19092","3671","8"
"19093","3820","8"
"19094","6008","8"
"19095","13945","8"
"19096","256","8"
"19097","3661","8"
"19098","13663","8"
"19099","19525","8"
"19100","19094","8"
"19101","12547","8"
"19102","6091","8"
"19103","6292","8"
"19104","6165","8"
"19105","11181","8"
"19106","5928","8"
"19107","19111","8"
"19108","19111","8"
"19109","19111","8"
"19110","19111","8"
"19111","4354","8"
"19112","11306","8"
"19113","2491","8"
"19114","9870","8"
"19115","8809","8"
"19116","19519","8"
"19117","6190","8"
"19118","6106","8"
"19119","6165","8"
"19120","6152","8"
"19121","332","8"
"19122","10298","8"
"19123","8611","8"
"19124","15637","8"
"19125","775","8"
"19126","3731","8"
"19127","935","8"
"19128","1558","8"
"19129","3778","8"
"19130","2217","8"
"19131","131","8"
"19132","17223","8"
"19133","3923","8"
"19134","15902","8"
"19135","16718","8"
"19137","1296","8"
"19138","10094","8"
"19139","4376","8"
"19140","18879","8"
"19141","5272","8"
"19142","6106","8"
"19143","1585","8"
"19144","3671","8"
"19145","5911","8"
"19146","1827","8"
"19147","16570","8"
"19148","3644","8"
"19152","2964","8"
"19153","20014","8"
"19154","20014","8"
"19155","10534","8"
"19156","1293","8"
"19157","5931","8"
"19158","19555","8"
"19159","2472","8"
"19160","3541","8"
"19161","1293","8"
"19162","4290","8"
"19163","12473","8"
"19164","13857","8"
"19165","19741","8"
"19166","8411","8"
"19167","5457","8"
"19168","13945","8"
"19169","13945","8"
"19170","18931","8"
"19171","3927","8"
"19172","1369","8"
"19173","1240","8"
"19174","4977","8"
"19175","6165","8"
"19177","6165","8"
"19178","10083","8"
"19179","10077","8"
"19180","186","8"
"19181","6165","8"
"19182","19743","8"
"19183","6078","8"
"19184","376","8"
"19185","4250","8"
"19186","348","8"
"19187","8296","8"
"19188","1291","8"
"19189","2284","8"
"19190","3665","8"
"19191","10094","8"
"19192","775","8"
"19193","15400","8"
"19194","1555","8"
"19195","14013","8"
"19196","738","8"
"19197","321","8"
"19198","19532","8"
"19199","535","8"
"19200","4871","8"
"19201","6265","8"
"19202","5457","8"
"19204","6091","8"
"19205","387","8"
"19206","15902","8"
"19207","6162","8"
"19208","6165","8"
"19209","6156","8"
"19210","349","8"
"19211","6165","8"
"19213","1193","8"
"19214","6079","8"
"19215","6165","8"
"19216","7971","8"
"19217","2051","8"
"19218","3041","8"
"19222","4486","8"
"19223","4668","8"
"19225","12463","8"
"19226","5011","8"
"19227","6147","8"
"19229","18933","8"
"19230","1556","8"
"19231","536","8"
"19232","6165","8"
"19233","186","8"
"19234","13353","8"
"19235","3036","8"
"19236","349","8"
"19237","3671","8"
"19238","14013","8"
"19239","16499","8"
"19240","19758","8"
"19241","19600","8"
"19242","19726","8"
"19243","7091","8"
"19244","5551","8"
"19245","4077","8"
"19246","12906","8"
"19247","5611","8"
"19248","580","8"
"19249","1706","8"
"19250","1745","8"
"19251","392","8"
"19252","1200","8"
"19253","4977","8"
"19254","6017","8"
"19255","3674","8"
"19256","19255","8"
"19257","1984","8"
"19258","9270","8"
"19259","1631","8"
"19260","9270","8"
"19261","9270","8"
"19262","9270","8"
"19263","9844","8"
"19264","10956","8"
"19265","3425","8"
"19266","19267","8"
"19267","8532","8"
"19268","6165","8"
"19269","2051","8"
"19270","10198","8"
"19271","1726","8"
"19272","8532","8"
"19273","19174","8"
"19274","6106","8"
"19275","5488","8"
"19276","19271","8"
"19277","3036","8"
"19278","16074","8"
"19279","6289","8"
"19280","19281","8"
"19281","3722","8"
"19282","382","8"
"19283","382","8"
"19284","3425","8"
"19285","65","8"
"19286","3352","8"
"19287","3280","8"
"19288","1312","8"
"19289","7519","8"
"19290","9048","8"
"19291","19292","8"
"19292","3352","8"
"19293","19292","8"
"19294","6612","8"
"19295","15985","8"
"19296","14855","8"
"19297","961","8"
"19298","19747","8"
"19299","1631","8"
"19300","1631","8"
"19301","6165","8"
"19302","387","8"
"19303","3041","8"
"19304","3671","8"
"19305","2494","8"
"19306","2029","8"
"19307","1376","8"
"19308","2493","8"
"19309","1189","8"
"19310","1455","8"
"19311","1455","8"
"19312","535","8"
"19313","10534","8"
"19314","3736","8"
"19315","9466","8"
"19316","2515","8"
"19317","2515","8"
"19318","1684","8"
"19319","1721","8"
"19320","3658","8"
"19321","3852","8"
"19322","7214","8"
"19323","20059","8"
"19324","19311","8"
"19325","1366","8"
"19326","19302","8"
"19327","3860","8"
"19328","4884","8"
"19329","1292","8"
"19330","319","8"
"19331","6165","8"
"19332","6165","8"
"19333","343","8"
"19334","20011","8"
"19335","2104","8"
"19336","2104","8"
"19337","279","8"
"19338","19750","8"
"19339","19734","8"
"19340","6014","8"
"19341","3796","8"
"19342","372","8"
"19343","6165","8"
"19344","6165","8"
"19345","2051","8"
"19346","372","8"
"19347","19346","8"
"19348","1698","8"
"19349","18316","8"
"19350","6012","8"
"19351","18785","8"
"19352","1191","8"
"19353","1201","8"
"19354","18879","8"
"19356","2470","8"
"19357","1847","8"
"19358","535","8"
"19359","2699","8"
"19360","4810","8"
"19361","985","8"
"19362","732","8"
"19363","18945","8"
"19364","6234","8"
"19365","186","8"
"19366","1728","8"
"19367","7077","8"
"19368","19725","8"
"19369","7351","8"
"19370","1957","8"
"19371","3425","8"
"19372","1312","8"
"19373","1312","8"
"19374","17156","8"
"19375","3730","8"
"19376","1650","8"
"19377","5770","8"
"19378","19525","8"
"19379","6149","8"
"19380","346","8"
"19381","6147","8"
"19382","9872","8"
"19383","321","8"
"19384","321","8"
"19385","19525","8"
"19386","1312","8"
"19387","10298","8"
"19388","1223","8"
"19389","1223","8"
"19390","3796","8"
"19391","4524","8"
"19392","186","8"
"19393","8296","8"
"19394","958","8"
"19395","6289","8"
"19396","4399","8"
"19397","8188","8"
"19398","15814","8"
"19399","14100","8"
"19400","1312","8"
"19401","1312","8"
"19403","4810","8"
"19404","19514","8"
"19405","19531","8"
"19406","19519","8"
"19407","18931","8"
"19408","6319","8"
"19409","6319","8"
"19410","4810","8"
"19411","8724","8"
"19412","6319","8"
"19413","6401","8"
"19414","4977","8"
"19415","3425","8"
"19416","6193","8"
"19417","6193","8"
"19418","1728","8"
"19419","1728","8"
"19420","1728","8"
"19421","1728","8"
"19422","1728","8"
"19423","10766","8"
"19424","1728","8"
"19425","1728","8"
"19426","1728","8"
"19427","6193","8"
"19428","1583","8"
"19429","5970","8"
"19430","6005","8"
"19431","18928","8"
"19433","2104","8"
"19434","6265","8"
"19435","12666","8"
"19436","15930","8"
"19437","20003","8"
"19438","2658","8"
"19439","13679","8"
"19440","3717","8"
"19441","537","8"
"19442","6295","8"
"19443","9737","8"
"19444","8680","8"
"19445","2606","8"
"19446","535","8"
"19447","19732","8"
"19448","18321","8"
"19449","3203","8"
"19450","14855","8"
"19451","10395","8"
"19452","8532","8"
"19453","2673","8"
"19454","12","1"
"19455","409","8"
"19456","6321","8"
"19457","2033","8"
"19458","1191","8"
"19459","12312","8"
"19460","1159","8"
"19461","11740","8"
"19462","8797","8"
"19463","6148","8"
"19464","6319","8"
"19465","6319","8"
"19466","8724","8"
"19467","8724","8"
"19468","8724","8"
"19469","8724","8"
"19470","8724","8"
"19471","2051","8"
"19472","409","8"
"19473","6265","8"
"19474","478","8"
"19475","6165","8"
"19476","1404","8"
"19477","1558","8"
"19478","3722","8"
"19479","6321","8"
"19480","11740","8"
"19481","1191","8"
"19482","6091","8"
"19483","11369","8"
"19484","1016","8"
"19485","5345","8"
"19486","18879","8"
"19487","9374","8"
"19488","9466","8"
"19489","14842","8"
"19490","18314","8"
"19491","346","8"
"19492","18668","8"
"19493","19757","8"
"19494","19758","8"
"19495","1222","8"
"19496","19756","8"
"19497","6335","8"
"19498","6129","8"
"19499","7021","8"
"19500","1189","8"
"19501","1859","8"
"19502","19730","8"
"19503","19731","8"
"19504","3300","8"
"19505","372","8"
"19506","409","8"
"19507","1293","8"
"19508","958","8"
"19509","478","8"
"19510","6308","8"
"19511","6544","8"
"19512","6037","8"
"19513","19514","8"
"19514","5913","8"
"19515","10161","8"
"19516","3796","8"
"19517","1721","8"
"19518","1159","8"
"19519","5913","8"
"19520","346","8"
"19521","11181","8"
"19523","18316","8"
"19524","5913","8"
"19525","1455","8"
"19526","346","8"
"19527","8797","8"
"19528","8433","8"
"19529","8680","8"
"19530","16925","8"
"19531","5913","8"
"19532","5913","8"
"19533","19634","8"
"19534","10298","8"
"19535","8928","8"
"19536","6350","8"
"19537","11671","8"
"19538","16059","8"
"19539","10298","8"
"19540","1726","8"
"19541","6227","8"
"19542","2812","8"
"19543","2272","8"
"19544","6009","8"
"19545","4030","8"
"19547","6068","8"
"19548","566","8"
"19549","1605","8"
"19550","7851","8"
"19551","4402","8"
"19552","15650","8"
"19553","19591","8"
"19554","2326","8"
"19555","1867","8"
"19556","1558","8"
"19557","13200","8"
"19558","1009","8"
"19559","626","8"
"19560","4884","8"
"19561","1159","8"
"19562","6295","8"
"19563","275","8"
"19564","6334","8"
"19565","19566","8"
"19566","3957","8"
"19567","14855","8"
"19568","5441","8"
"19569","1383","8"
"19570","1191","8"
"19571","1585","8"
"19572","19528","8"
"19573","461","8"
"19574","3710","8"
"19575","10494","8"
"19576","886","8"
"19577","2956","8"
"19578","18879","8"
"19579","5096","8"
"19580","1890","8"
"19581","6050","8"
"19582","212","8"
"19583","3767","8"
"19584","393","8"
"19585","20018","8"
"19586","2964","8"
"19587","19588","8"
"19588","6075","8"
"19589","6038","8"
"19590","965","8"
"19591","4354","8"
"19592","952","8"
"19593","2646","8"
"19594","9605","8"
"19595","10707","8"
"19596","6274","8"
"19597","6037","8"
"19598","5913","8"
"19599","5913","8"
"19600","5913","8"
"19601","18931","8"
"19602","3","3"
"19603","3","3"
"19604","1171","9"
"19605","3","3"
"19606","19605","3"
"19607","19605","3"
"19608","19607","3"
"19609","19607","3"
"19610","19607","3"
"19611","19607","3"
"19612","742","8"
"19613","3","3"
"19614","1291","8"
"19615","8582","8"
"19616","15753","8"
"19617","3707","8"
"19618","20006","8"
"19619","18315","8"
"19620","6110","8"
"19621","10297","8"
"19622","11181","8"
"19623","9605","8"
"19624","11181","8"
"19625","5928","8"
"19626","15949","8"
"19627","18314","8"
"19628","9605","8"
"19630","388","8"
"19631","10494","8"
"19632","409","8"
"19633","19634","8"
"19634","6075","8"
"19635","1171","9"
"19636","3","1"
"19637","6542","8"
"19638","392","8"
"19639","19519","8"
"19640","14885","8"
"19641","19738","8"
"19642","19738","8"
"19643","19519","8"
"19644","99","1"
"19645","18315","8"
"19646","10534","8"
"19647","20011","8"
"19648","101","1"
"19649","20010","8"
"19650","10548","8"
"19651","17346","8"
"19652","14207","8"
"19653","19652","8"
"19654","2847","8"
"19655","6069","8"
"19656","5388","8"
"19657","9270","8"
"19658","5388","8"
"19659","19749","8"
"19660","392","8"
"19661","415","8"
"19662","1934","8"
"19663","19749","8"
"19664","11764","8"
"19665","3","3"
"19666","20007","8"
"19667","2104","8"
"19668","6215","8"
"19669","6091","8"
"19670","19671","8"
"19671","1174","8"
"19672","14885","8"
"19673","1925","8"
"19674","17346","8"
"19675","20015","8"
"19676","2956","8"
"19677","107","8"
"19678","3352","8"
"19679","3589","8"
"19680","3","1"
"19681","1171","9"
"19682","4685","8"
"19683","18314","8"
"19684","8582","8"
"19685","18931","8"
"19686","2104","8"
"19687","14855","8"
"19688","8485","8"
"19689","20006","8"
"19690","8797","8"
"19691","19742","8"
"19692","1299","8"
"19693","18315","8"
"19694","1631","8"
"19695","5457","8"
"19697","1469","8"
"19698","256","8"
"19699","256","8"
"19700","15753","8"
"19701","8914","8"
"19702","27","1"
"19703","3667","8"
"19704","19525","8"
"19705","19525","8"
"19706","16026","8"
"19707","6098","8"
"19708","1689","8"
"19709","13200","8"
"19710","18314","8"
"19711","3737","8"
"19712","1691","8"
"19713","6098","8"
"19714","6320","8"
"19715","19736","8"
"19716","19736","8"
"19717","99","1"
