"image_id","object_id","object_type","image_version"
"6908","5646","Movie","4"
"6909","44590","Person","1"
"6912","5648","Movie","2"
"6915","5651","Movie","1"
"6918","5652","Movie","1"
"6919","40177","Person","2"
"6920","5655","Movie","1"
"6921","5656","Movie","2"
"6922","44695","Person","1"
"6923","5659","Movie","2"
"6924","5663","Movie","1"
"6925","5665","Movie","1"
"6926","5666","Movie","1"
"6927","5667","Movie","1"
"6928","5668","Movie","1"
"6929","5664","Movie","1"
"6930","5670","Movie","1"
"6931","5671","Movie","1"
"6932","5672","Movie","1"
"6933","5353","Movie","1"
"6934","7","User","1"
"6936","5674","Movie","1"
"6939","5685","Person","1"
"6940","5676","Movie","1"
"6948","1452","Movie","1"
"6949","1064","Company","3"
"6950","8812","Person","2"
"6951","42740","Person","4"
"6952","44849","Person","1"
"6957","5695","Movie","2"
"6958","5696","Movie","1"
"6959","34551","Person","3"
"6960","15110","Person","3"
"6961","5701","Movie","1"
"6962","5469","Movie","2"
"6964","5479","Movie","1"
"6972","5706","Movie","3"
"6976","5707","Movie","2"
"6977","5481","Movie","1"
"6978","5482","Movie","1"
"6979","5483","Movie","1"
"6980","5484","Movie","3"
"6981","5485","Movie","1"
"6982","5486","Movie","1"
"6983","5709","Movie","1"
"6985","29541","Person","3"
"6986","2165","Person","2"
"6989","11164","Person","2"
"6994","5698","Movie","1"
"6995","44866","Person","1"
"6996","9076","Person","1"
"6997","5708","Movie","2"
"6998","5711","Movie","2"
"6999","5717","Movie","1"
"7000","5718","Movie","2"
"7001","5719","Movie","1"
"7005","5720","Movie","2"
"7006","45088","Person","1"
"7008","5721","Movie","1"
"7009","16","Company","1"
"7010","779","Company","1"
"7011","802","Company","1"
"7013","9603","Person","1"
"7015","5722","Movie","2"
"7016","5723","Movie","1"
"7017","5724","Movie","3"
"7020","5725","Movie","4"
"7024","5726","Movie","1"
"7027","5727","Movie","3"
"7028","5729","Movie","1"
"7033","16119","Person","2"
"7034","5733","Movie","1"
"7035","5637","Movie","1"
"7036","3700","Movie","2"
"7038","5741","Movie","2"
"7039","5742","Movie","1"
"7042","5744","Movie","2"
"7044","45284","Person","1"
"7045","45285","Person","1"
"7046","13375","Person","1"
"7047","5745","Movie","4"
"7049","41240","Person","3"
"7050","5746","Movie","3"
"7056","5747","Movie","2"
"7057","5748","Movie","3"
"7058","5760","Movie","2"
"7059","5757","Movie","1"
"7064","45379","Person","4"
"7065","5756","Movie","2"
"7066","5755","Movie","2"
"7067","5761","Movie","1"
"7068","5764","Movie","1"
"7069","5765","Movie","2"
"7070","4394","Movie","1"
"7071","5768","Movie","4"
"7073","40621","Person","2"
"7080","44810","Person","2"
"7081","5769","Movie","2"
"7082","45476","Person","1"
"7083","13326","Person","2"
"7084","5767","Movie","1"
"7085","20113","Person","2"
"7086","5770","Movie","1"
"7087","5771","Movie","1"
"7089","5679","Movie","1"
"7092","5774","Movie","3"
"7093","5773","Movie","2"
"7095","5776","Movie","2"
"7096","5778","Movie","4"
"7099","5781","Movie","1"
"7102","5799","Movie","1"
"7103","43873","Person","1"
"7104","2630","Person","2"
"7105","8228","Person","2"
"7107","5800","Movie","3"
"7108","41779","Person","3"
"7111","41042","Person","6"
"7112","5185","Movie","1"
"7115","5780","Movie","1"
"7116","5801","Movie","1"
"7117","12160","Person","2"
"7118","306","Company","1"
"7119","5802","Movie","1"
"7120","5805","Movie","1"
"7121","45659","Person","2"
"7122","5806","Movie","1"
"7128","4","Company","1"
"7129","1948","Company","1"
"7130","44","Company","1"
"7131","6672","Person","3"
"7132","5","Company","1"
"7133","5812","Movie","5"
"7134","114","Company","1"
"7136","5814","Movie","1"
"7137","5815","Movie","1"
"7138","5817","Movie","2"
"7139","5816","Movie","2"
"7140","5354","Movie","1"
"7142","16221","Person","2"
"7143","16214","Person","1"
"7144","5822","Movie","1"
"7145","5821","Movie","1"
"7146","5823","Movie","3"
"7147","5824","Movie","1"
"7148","5825","Movie","1"
"7149","5826","Movie","3"
"7150","6487","Person","3"
"7151","6558","Person","1"
"7152","125","Character","1"
"7154","5828","Movie","1"
"7155","276","Company","2"
"7157","252","Company","1"
"7159","5831","Movie","3"
"7160","5832","Movie","1"
"7161","5833","Movie","1"
"7162","5834","Movie","1"
"7163","5653","Movie","1"
"7164","5657","Movie","1"
"7165","5661","Movie","1"
"7166","5662","Movie","1"
"7167","5836","Movie","3"
"7170","45947","Person","2"
"7171","5839","Movie","1"
"7172","5840","Movie","1"
"7173","5677","Movie","1"
"7174","5678","Movie","2"
"7175","5841","Movie","2"
"7176","5842","Movie","1"
"7177","5843","Movie","1"
"7178","5682","Movie","1"
"7179","5844","Movie","1"
"7180","5683","Movie","1"
"7181","5684","Movie","1"
"7182","5845","Movie","1"
"7183","5686","Movie","1"
"7184","5688","Movie","1"
"7185","5689","Movie","1"
"7186","5846","Movie","1"
"7187","5691","Movie","1"
"7188","5692","Movie","1"
"7189","5693","Movie","1"
"7190","5694","Movie","1"
"7191","1869","Person","3"
"7192","5848","Movie","1"
"7193","5849","Movie","1"
"7194","5850","Movie","1"
"7195","5853","Movie","2"
"7196","1614","Person","2"
"7197","5855","Movie","2"
"7199","5856","Movie","1"
"7200","5858","Movie","2"
"7201","5857","Movie","1"
"7202","5859","Movie","1"
"7203","5861","Movie","11"
"7204","5861","Movie","6"
"7205","5862","Movie","1"
"7207","5864","Movie","2"
"7208","5865","Movie","2"
"7209","5866","Movie","2"
"7211","5868","Movie","3"
"7212","5869","Movie","1"
"7213","5870","Movie","1"
"7214","5874","Movie","1"
"7215","5881","Movie","2"
"7216","5879","Movie","3"
"7217","46230","Person","2"
"7218","5700","Movie","1"
"7219","5885","Movie","2"
"7220","5703","Movie","1"
"7221","5705","Movie","1"
"7222","5658","Movie","1"
"7223","5887","Movie","1"
"7224","5876","Movie","2"
"7225","5714","Movie","1"
"7226","5715","Movie","1"
"7227","5889","Movie","1"
"7228","5888","Movie","1"
"7229","5890","Movie","1"
"7231","5894","Movie","2"
"7232","5896","Movie","2"
"7233","5899","Movie","1"
"7234","5900","Movie","1"
"7235","5901","Movie","1"
"7236","46497","Person","1"
"7237","46498","Person","1"
"7238","46499","Person","2"
"7240","46500","Person","1"
"7241","46501","Person","1"
"7242","46508","Person","1"
"7244","37913","Person","1"
"7245","46509","Person","2"
"7246","46510","Person","1"
"7247","5906","Movie","1"
"7248","46522","Person","1"
"7249","13893","Person","2"
"7250","78","Person","1"
"7251","5908","Movie","1"
"7252","6886","Person","3"
"7253","6885","Person","2"
"7254","5909","Movie","1"
"7255","36841","Person","1"
"7257","26600","Person","3"
"7258","11933","Person","2"
"7260","6011","Person","2"
"7261","5910","Movie","1"
"7262","5911","Movie","2"
"7263","46548","Person","2"
"7264","46109","Person","2"
"7265","5912","Movie","4"
"7267","46514","Person","2"
"7268","46558","Person","1"
"7269","39051","Person","1"
"7270","46563","Person","1"
"7271","44484","Person","1"
"7272","5913","Movie","3"
"7273","39501","Person","2"
"7274","36839","Person","1"
"7275","35670","Person","3"
"7276","37968","Person","1"
"7277","26499","Person","2"
"7278","5914","Movie","3"
"7279","5915","Movie","1"
"7280","5916","Movie","1"
"7281","5917","Movie","2"
"7282","5919","Movie","1"
"7283","5920","Movie","2"
"7284","5921","Movie","3"
"7285","5922","Movie","4"
"7286","5923","Movie","1"
"7287","5924","Movie","1"
"7288","5925","Movie","3"
"7289","5926","Movie","2"
"7290","5928","Movie","1"
"7291","5927","Movie","4"
"7292","5929","Movie","1"
"7294","37804","Person","2"
"7295","38145","Person","2"
"7296","23482","Person","1"
"7299","38171","Person","1"
"7302","33546","Person","2"
"7303","22635","Person","2"
"7305","5933","Movie","3"
"7306","46658","Person","2"
"7309","6161","Person","2"
"7314","8198","Person","2"
"7315","2730","Person","2"
"7316","5939","Movie","3"
"7317","6254","Person","2"
"7318","9930","Person","2"
"7319","6648","Person","2"
"7320","10487","Person","2"
"7321","5940","Movie","2"
"7322","46704","Person","1"
"7323","14118","Person","1"
"7325","5797","Person","1"
"7326","5942","Movie","2"
"7327","5943","Movie","1"
"7329","5944","Movie","2"
"7330","36863","Person","2"
"7332","37105","Person","2"
"7333","5945","Movie","1"
"7334","5946","Movie","1"
"7335","22185","Person","3"
"7336","5947","Movie","1"
"7337","5948","Movie","1"
"7338","37107","Person","2"
"7339","5949","Movie","2"
"7340","12745","Person","2"
"7342","9908","Person","2"
"7343","10259","Person","1"
"7344","5950","Movie","2"
"7345","1086","Person","2"
"7348","5955","Movie","2"
"7349","5951","Movie","1"
"7350","5956","Movie","1"
"7351","1276","Person","3"
"7352","1121","Person","3"
"7353","5957","Movie","3"
"7354","5958","Movie","2"
"7355","18506","Person","2"
"7356","5959","Movie","1"
"7357","46848","Person","2"
"7359","5960","Movie","1"
"7360","5961","Movie","1"
"7361","10249","Person","2"
"7364","5962","Movie","1"
"7367","25924","Person","2"
"7369","5963","Movie","1"
"7370","22852","Person","2"
"7371","36928","Person","2"
"7372","5964","Movie","2"
"7373","7565","Person","1"
"7374","18704","Person","2"
"7376","46897","Person","2"
"7377","5965","Movie","1"
"7379","24882","Person","1"
"7380","5967","Movie","1"
"7381","5966","Movie","1"
"7382","1233","Person","2"
"7383","5968","Movie","2"
"7384","5730","Movie","2"
"7385","5731","Movie","1"
"7386","5732","Movie","1"
"7387","5969","Movie","1"
"7388","5734","Movie","1"
"7390","18726","Person","2"
"7391","5735","Movie","1"
"7394","5750","Movie","2"
"7395","5752","Movie","2"
"7396","5753","Movie","3"
"7397","5970","Movie","1"
"7398","5971","Movie","1"
"7399","16166","Person","2"
"7401","12689","Person","2"
"7403","1286","Movie","2"
"7404","1287","Movie","1"
"7405","1293","Movie","1"
"7406","1355","Movie","1"
"7407","1331","Movie","1"
"7408","2871","Movie","1"
"7409","2952","Movie","1"
"7410","2953","Movie","1"
"7411","201","Character","1"
"7412","288","Character","1"
"7415","319","Character","1"
"7416","7317","Person","2"
"7417","3796","Person","2"
"7418","47001","Person","1"
"7420","5974","Movie","1"
"7421","5990","Movie","3"
"7422","5975","Movie","1"
"7423","5976","Movie","2"
"7424","5977","Movie","2"
"7425","5991","Movie","2"
"7428","5992","Movie","1"
"7429","47033","Person","2"
"7430","39045","Person","1"
"7431","47037","Person","1"
"7432","5993","Movie","1"
"7433","5042","Movie","1"
"7434","5149","Movie","1"
"7435","44328","Person","4"
"7436","34297","Person","2"
"7438","5994","Movie","2"
"7439","5995","Movie","2"
"7440","5996","Movie","1"
"7441","45232","Person","3"
"7442","5978","Movie","1"
"7443","302","Character","1"
"7444","7639","Person","2"
"7445","8727","Person","2"
"7446","5979","Movie","1"
"7447","10922","Person","4"
"7448","10921","Person","3"
"7449","5952","Movie","1"
"7450","5980","Movie","1"
"7451","208","Character","1"
"7452","5998","Movie","1"
"7453","5981","Movie","1"
"7454","301","Character","1"
"7455","5982","Movie","1"
"7456","5999","Movie","3"
"7457","5983","Movie","1"
"7458","5984","Movie","1"
"7459","5762","Movie","1"
"7460","5763","Movie","2"
"7461","5766","Movie","1"
"7463","5796","Movie","1"
"7465","11929","Person","2"
"7466","37734","Person","2"
"7467","32585","Person","3"
"7468","47127","Person","1"
"7469","13378","Person","2"
"7470","14120","Person","2"
"7471","47132","Person","1"
"7472","47134","Person","2"
"7473","17266","Person","2"
"7474","6001","Movie","1"
"7475","203","Character","1"
"7476","2202","Category","1"
"7477","47150","Person","2"
"7478","47151","Person","3"
"7479","6005","Movie","1"
"7482","47163","Person","1"
"7483","47166","Person","1"
"7484","5985","Movie","1"
"7485","47168","Person","2"
"7486","5986","Movie","2"
"7488","6008","Movie","2"
"7489","36025","Person","2"
"7490","37356","Person","2"
"7492","242","Character","1"
"7493","5987","Movie","1"
"7494","6000","Movie","1"
"7495","14593","Person","2"
"7496","6002","Movie","3"
"7497","47212","Person","1"
"7498","47213","Person","1"
"7499","47214","Person","2"
"7500","39047","Person","2"
"7501","28127","Person","1"
"7502","47217","Person","2"
"7503","28068","Person","1"
"7504","36506","Person","2"
"7505","6010","Movie","3"
"7507","47237","Person","2"
"7508","47238","Person","3"
"7509","47241","Person","1"
"7510","6011","Movie","1"
"7513","6021","Movie","1"
"7514","22534","Person","2"
"7515","47268","Person","3"
"7516","20305","Person","4"
"7517","6022","Movie","1"
"7518","47282","Person","3"
"7519","6013","Movie","3"
"7520","6023","Movie","3"
"7521","47301","Person","2"
"7523","47313","Person","1"
"7524","6015","Movie","2"
"7525","6016","Movie","1"
"7526","10698","Person","2"
"7527","6017","Movie","1"
"7528","6018","Movie","2"
"7529","1857","Person","3"
"7530","47352","Person","2"
"7531","47353","Person","2"
"7532","6258","Person","2"
"7533","47355","Person","1"
"7534","6020","Movie","1"
"7535","6024","Movie","2"
"7536","5988","Movie","1"
"7537","320","Character","1"
"7538","47376","Person","1"
"7539","5989","Movie","1"
"7540","6026","Movie","1"
"7541","40206","Person","2"
"7542","5961","Person","3"
"7548","6028","Movie","1"
"7549","400","Person","4"
"7550","5729","Person","3"
"7552","6029","Movie","3"
"7553","47419","Person","1"
"7554","6030","Movie","1"
"7555","47439","Person","2"
"7556","6032","Movie","1"
"7557","11859","Person","2"
"7560","6035","Movie","2"
"7561","11135","Person","1"
"7563","6037","Movie","2"
"7564","39015","Person","2"
"7565","216","Character","1"
"7566","41220","Person","2"
"7567","6038","Movie","1"
"7568","114","Character","1"
"7569","12248","Person","2"
"7571","6039","Movie","2"
"7572","6040","Movie","1"
"7573","219","Character","1"
"7574","102","Character","1"
"7575","231","Character","1"
"7577","6042","Movie","2"
"7579","6044","Movie","2"
"7580","6045","Movie","2"
"7581","6047","Movie","2"
"7583","6046","Movie","2"
"7586","6051","Movie","1"
"7588","6052","Movie","1"
"7589","6053","Movie","1"
"7590","6054","Movie","1"
"7591","215","Character","1"
"7592","5820","Movie","1"
"7593","207","Character","1"
"7594","6055","Movie","1"
"7595","6056","Movie","3"
"7596","47662","Person","2"
"7597","220","Character","1"
"7598","218","Character","1"
"7599","6059","Movie","3"
"7600","6060","Movie","3"
"7601","6061","Movie","1"
"7603","6063","Movie","1"
"7604","6064","Movie","1"
"7605","6067","Movie","4"
"7606","6065","Movie","2"
"7607","6066","Movie","1"
"7608","6070","Movie","5"
"7609","6931","Person","1"
"7612","26912","Person","2"
"7613","29143","Person","2"
"7614","26911","Person","2"
"7616","47765","Person","2"
"7617","290","Character","1"
"7618","6698","Person","2"
"7619","179","Character","1"
"7620","6075","Movie","1"
"7621","322","Character","1"
"7622","6076","Movie","1"
"7623","323","Character","1"
"7624","3363","Person","2"
"7625","6078","Movie","2"
"7626","6077","Movie","2"
"7627","2395","Movie","1"
"7628","6079","Movie","2"
"7630","6081","Movie","1"
"7631","47851","Person","2"
"7633","6071","Movie","1"
"7635","6103","Movie","3"
"7636","6104","Movie","3"
"7637","6105","Movie","1"
"7638","6106","Movie","1"
"7639","6107","Movie","1"
"7640","6108","Movie","2"
"7641","1798","Movie","1"
"7642","6109","Movie","1"
"7644","6110","Movie","1"
"7645","6112","Movie","1"
"7646","6113","Movie","1"
"7647","47948","Person","1"
"7648","217","Character","1"
"7649","202","Character","1"
"7650","321","Character","1"
"7651","6116","Movie","2"
"7652","6117","Movie","2"
"7653","6118","Movie","1"
"7654","6122","Movie","1"
"7655","6123","Movie","3"
"7656","6124","Movie","1"
"7657","6125","Movie","2"
"7659","6127","Movie","1"
"7660","6128","Movie","2"
"7662","6130","Movie","1"
"7663","5851","Movie","1"
"7665","5852","Movie","1"
"7666","5854","Movie","1"
"7667","5873","Movie","1"
"7668","6072","Movie","2"
"7669","6133","Movie","6"
"7676","6140","Movie","2"
"7678","6142","Movie","1"
"7680","6144","Movie","2"
"7682","6145","Movie","1"
"7683","6147","Movie","2"
"7684","6148","Movie","1"
"7686","6150","Movie","1"
"7688","6152","Movie","1"
"7689","6153","Movie","1"
"7690","6154","Movie","2"
"7691","5902","Movie","2"
"7695","6155","Movie","2"
"7696","6156","Movie","1"
"7699","6160","Movie","2"
"7700","6158","Movie","1"
"7701","6162","Movie","4"
"7706","6163","Movie","3"
"7707","6164","Movie","3"
"7708","6165","Movie","1"
"7709","6166","Movie","1"
"7710","24386","Person","1"
"7711","48327","Person","1"
"7712","309","Character","1"
"7716","6167","Movie","3"
"7717","6168","Movie","1"
"7718","6169","Movie","2"
"7720","6171","Movie","3"
"7721","6181","Movie","1"
"7722","6182","Movie","2"
"7723","6183","Movie","1"
"7724","6185","Movie","2"
"7726","5415","Person","1"
"7727","6187","Movie","2"
"7730","5898","Movie","1"
"7732","24439","Person","2"
"7733","6004","Movie","1"
"7734","5512","Person","2"
"7736","6179","Movie","3"
"7739","6188","Movie","3"
"7740","45044","Person","2"
"7746","6191","Movie","4"
"7759","6184","Movie","3"
"7760","6194","Movie","1"
"7761","6195","Movie","1"
"7762","6197","Movie","2"
"7763","6198","Movie","1"
"7764","6199","Movie","1"
"7766","6200","Movie","1"
"7768","46163","Person","2"
"7769","6175","Movie","3"
"7770","17719","Person","2"
"7771","11290","Person","2"
"7772","6210","Movie","1"
"7773","6201","Movie","2"
"7774","6205","Movie","3"
"7775","6211","Movie","2"
"7776","6212","Movie","1"
"7777","6213","Movie","4"
"7778","6214","Movie","3"
"7779","6215","Movie","2"
"7780","6216","Movie","2"
"7781","6217","Movie","1"
"7782","6218","Movie","1"
"7785","6221","Movie","1"
"7786","6223","Movie","1"
"7787","6224","Movie","4"
"7788","6225","Movie","1"
"7789","6226","Movie","3"
"7790","6227","Movie","2"
"7791","6228","Movie","2"
"7793","6230","Movie","4"
"7794","6222","Movie","1"
"7795","6231","Movie","3"
"7796","6233","Movie","1"
"7797","6236","Movie","3"
"7798","6261","Movie","1"
"7799","6264","Movie","1"
"7800","6265","Movie","1"
"7801","6266","Movie","2"
"7802","6281","Movie","3"
"7803","224","Person","2"
"7804","6296","Movie","1"
"7807","6311","Movie","1"
"7808","6313","Movie","1"
"7809","6314","Movie","2"
"7811","6316","Movie","1"
"7812","6317","Movie","1"
"7813","6318","Movie","2"
"7814","6319","Movie","4"
"7815","6320","Movie","2"
"7817","6322","Movie","1"
"7818","6334","Movie","1"
"7819","6335","Movie","3"
"7820","6336","Movie","1"
"7821","6337","Movie","1"
"7822","6338","Movie","1"
"7823","6339","Movie","1"
"7824","6340","Movie","1"
"7827","6359","Movie","1"
